Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2016,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),2,53.7
CENSUS,2016,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2016,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2016,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,35.1
CENSUS,2016,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,35.1
CENSUS,2016,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2016,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2016,YEAR,,STATE,MISSOURI,29,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),2,53.7
CENSUS,2016,YEAR,,STATE,MISSOURI,29,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),2,53.7
CENSUS,2016,YEAR,,STATE,MISSOURI,29,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2016,YEAR,,STATE,MISSOURI,29,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2016,YEAR,,STATE,NEVADA,32,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),2,29
CENSUS,2016,YEAR,,STATE,NEVADA,32,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),2,29
CENSUS,2016,YEAR,,STATE,NEVADA,32,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2016,YEAR,,STATE,NEVADA,32,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2016,YEAR,,STATE,NEW HAMPSHIRE,33,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,14.7
CENSUS,2016,YEAR,,STATE,NEW HAMPSHIRE,33,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,14.7
CENSUS,2016,YEAR,,STATE,NEW HAMPSHIRE,33,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2016,YEAR,,STATE,NEW HAMPSHIRE,33,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2016,YEAR,,STATE,NEW YORK,36,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),22,17.9
CENSUS,2016,YEAR,,STATE,NEW YORK,36,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),22,17.9
CENSUS,2016,YEAR,,STATE,NEW YORK,36,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"386,060",26.1
CENSUS,2016,YEAR,,STATE,NEW YORK,36,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"31,077",26.8
CENSUS,2016,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,51.6
CENSUS,2016,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,51.6
CENSUS,2016,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2016,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2016,YEAR,,STATE,OHIO,39,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),3,37.6
CENSUS,2016,YEAR,,STATE,OHIO,39,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),3,37.6
CENSUS,2016,YEAR,,STATE,OHIO,39,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"500,000",30.1
CENSUS,2016,YEAR,,STATE,OHIO,39,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"10,000",30.1
CENSUS,2016,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),8,21.2
CENSUS,2016,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),8,21.2
CENSUS,2016,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"7,515,525",17.8
CENSUS,2016,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"251,492",20.1
CENSUS,2016,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),12,18.8
CENSUS,2016,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),12,18.8
CENSUS,2016,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"38,829,803",15.1
CENSUS,2016,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"3,516,726",16.7
CENSUS,2016,YEAR,,STATE,RHODE ISLAND,44,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),2,14.7
CENSUS,2016,YEAR,,STATE,RHODE ISLAND,44,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),2,14.7
CENSUS,2016,YEAR,,STATE,RHODE ISLAND,44,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2016,YEAR,,STATE,RHODE ISLAND,44,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2016,YEAR,,STATE,SOUTH CAROLINA,45,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,31.3
CENSUS,2016,YEAR,,STATE,SOUTH CAROLINA,45,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,31.3
CENSUS,2016,YEAR,,STATE,SOUTH CAROLINA,45,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2016,YEAR,,STATE,SOUTH CAROLINA,45,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2016,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,51.6
CENSUS,2016,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,51.6
CENSUS,2016,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2016,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2016,YEAR,,STATE,TEXAS,48,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,35.1
CENSUS,2016,YEAR,,STATE,TEXAS,48,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,35.1
CENSUS,2016,YEAR,,STATE,TEXAS,48,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2016,YEAR,,STATE,TEXAS,48,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2016,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,51.6
CENSUS,2016,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,51.6
CENSUS,2016,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2016,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2016,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),5,30.1
CENSUS,2016,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),5,30.1
CENSUS,2016,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"1,789,764",30.4
CENSUS,2016,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"51,204",29.9
CENSUS,2016,YEAR,,STATE,WEST VIRGINIA,54,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),2,51.6
CENSUS,2016,YEAR,,STATE,WEST VIRGINIA,54,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),2,51.6
CENSUS,2016,YEAR,,STATE,WEST VIRGINIA,54,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2016,YEAR,,STATE,WEST VIRGINIA,54,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2016,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),11,26.6
CENSUS,2016,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),11,26.6
CENSUS,2016,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"1,812,100",31.8
CENSUS,2016,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"41,733",31.8
CENSUS,2015,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),130,26
CENSUS,2015,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),130,26
CENSUS,2015,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"95,543,620",43.7
CENSUS,2015,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"5,324,051",50.9
CENSUS,2015,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),4,58.2
CENSUS,2015,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),4,58.2
CENSUS,2015,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2015,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"8,000",(H)
CENSUS,2015,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),13,41.7
CENSUS,2015,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),13,41.7
CENSUS,2015,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"48,984,214",70.6
CENSUS,2015,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"1,827,682",60.2
CENSUS,2015,YEAR,,STATE,COLORADO,8,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),2,80.9
CENSUS,2015,YEAR,,STATE,COLORADO,8,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),2,80.9
CENSUS,2015,YEAR,,STATE,COLORADO,8,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2015,YEAR,,STATE,COLORADO,8,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2015,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),3,29
CENSUS,2015,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),3,29
CENSUS,2015,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"12,300",(H)
CENSUS,2015,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"1,260",82.4
CENSUS,2015,YEAR,,STATE,FLORIDA,12,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,58.2
CENSUS,2015,YEAR,,STATE,FLORIDA,12,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,58.2
CENSUS,2015,YEAR,,STATE,FLORIDA,12,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2015,YEAR,,STATE,FLORIDA,12,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2015,YEAR,,STATE,GEORGIA,13,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),10,58.2
CENSUS,2015,YEAR,,STATE,GEORGIA,13,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),10,58.2
CENSUS,2015,YEAR,,STATE,GEORGIA,13,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"158,812",88.8
CENSUS,2015,YEAR,,STATE,GEORGIA,13,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"4,880",(H)
CENSUS,2015,YEAR,,STATE,HAWAII,15,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,(H)
CENSUS,2015,YEAR,,STATE,HAWAII,15,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,(H)
CENSUS,2015,YEAR,,STATE,HAWAII,15,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2015,YEAR,,STATE,HAWAII,15,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),2,(H)
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),2,(H)
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2015,YEAR,,STATE,KANSAS,20,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2015,YEAR,,STATE,MAINE,23,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),7,29
CENSUS,2015,YEAR,,STATE,MAINE,23,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),7,29
CENSUS,2015,YEAR,,STATE,MAINE,23,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"5,360",(H)
CENSUS,2015,YEAR,,STATE,MAINE,23,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),455,82.4
CENSUS,2015,YEAR,,STATE,MARYLAND,24,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),4,29
